businessId,name,mainBusinessLineType,mainBusinessLineDescription,mainBusinessLineRegDate,postCode
1032774-4,As.Oy Tampereen Varalanmutka 2,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33240
1032795-5,As Oy Tampereen Kaviopuisto,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33580
1033038-8,Zig Zag Avoinyhtiö,96021,Parturit ja kampaamot,2007-12-31,33310
1033456-5,William Njurmi Oy,68320,Kiinteistöjen isännöinti,2016-12-28,33500
1033498-7,Leinolan Teollisuuskiinteistö Oy,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33580
1033509-0,Testaus- ja kuntotutkimusasema Tesku OY,86909,Muu terveyspalvelu,2007-12-31,33800
1033514-6,Kiinteistö Oy Ranta-Sarvis,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1033527-7,Café Logo Oy,56101,Ravintolat,2007-12-31,33540
1033704-5,Asunto Oy Tampereen Kuminapiha,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
1033778-2,Tampereen Kauppahuone Oy,46901,Yleistukkukauppa,2007-12-31,33850
1033810-1,Westlux Oy,73112,Suora- ja ulkomainonta,2007-12-31,33560
1033996-4,Vilkas Group Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,33210
1034207-1,Tampereen Hietarakenne Oy,43120,Rakennuspaikan valmistelutyöt,2007-12-31,33710
1034313-8,An-Net Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33540
1034666-2,Marttilan Pirtti Oy,56210,Pitopalvelu,2007-12-31,33680
1034759-3,PKY-palvelu Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33200
1034958-0,Asunto Oy Tampereen Pajukonlehto,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33730
1035005-5,Pirkanmaan Raikas Linja Oy,81210,Kiinteistöjen siivous,2007-12-31,33300
1035122-6,Funditus Oy,46190,Yleisagentuuritoiminta,2007-12-31,33500
1035160-5,Directoms Trading Ky,46390,"Elintarvikkeiden, juomien ja tupakan yleistukkukauppa",2007-12-31,33580
1035313-3,Tampereen Maanrakennuspalvelu - TMP Oy,43120,Rakennuspaikan valmistelutyöt,2007-12-31,33680
1035478-5,AE-Yrityspalvelu Oy,86909,Muu terveyspalvelu,2007-12-31,33101
1035653-7,Quetbird Oy,26510,"Mittaus-, testaus- ja navigointivälineiden ja -laitteiden valmistus",2021-08-06,33500
1035668-4,Tam-Garage Oy,45201,Moottoriajoneuvojen huolto ja korjaus (pl. renkaat),2007-12-31,33900
1035677-2,Polar Autoset Tampere Oy,45321,Moottoriajoneuvojen osien ja varusteiden vähittäiskauppa (pl. renkaat),2007-12-31,33200
1035889-0,Maken Rakennuspalvelu Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33210
1035987-7,Dayton Tampere Oy,46660,Muiden konttorikoneiden ja -laitteiden tukkukauppa,2007-12-31,33800
1036022-9,JOK Hana Oy,46742,"Lämpö-, vesi- ja ilmastointilaitteiden ja -tarvikkeiden tukkukauppa",2007-12-31,33100
1036024-5,Javito Oy,28930,"Elintarvike-, juoma- ja tupakkateollisuuden koneiden valmistus",2007-12-31,33580
1037090-2,Oremillo Oy,46441,Taloustavaroiden ja -tarvikkeiden tukkukauppa,2007-12-31,33800
1037583-4,Rakentajapalvelu Ismo Noutia Oy,43220,"Lämpö-, vesijohto- ja ilmastointiasennus",2007-12-31,33230
1038007-8,Tampereen asbesti- ja kuitulaboratorio Oy,74909,"Muu ammatillinen, tieteellinen ja tekninen toiminta",2018-02-12,33800
1038041-4,Taloustaito Terttu Ky,69201,Kirjanpito- ja tilinpäätöspalvelu,2007-12-31,33900
1038075-6,Betoni-Vuokko OY,23610,Betonituotteiden valmistus rakennustarkoituksiin,2007-12-31,33100
1038265-5,Tammer-Laite Oy,77320,Rakennuskoneiden ja -laitteiden vuokraus ja leasing,2007-12-31,33700
1038415-9,Tampereen PC-Palvelu Oy,47410,"Tietokoneiden, niiden oheislaitteiden ja ohjelmistojen vähittäiskauppa",2007-12-31,33210
1038502-0,Oy Sensation Textiles Ab,46160,"Tekstiilien, vaatteiden, jalkineiden ja nahkavalmisteiden agentuuritoiminta",2007-12-31,33100
1038696-3,Kiinteistö Oy Tatekanpolku 2,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1038699-8,Aeroterm Oy,18200,"Ääni-, kuva- ja atk-tallenteiden tuotanto",2007-12-31,33540
1039437-3,Medec Oy Yrityspalvelut,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33100
1040030-7,Tampereen Kisa-Huolto Ky,81210,Kiinteistöjen siivous,2007-12-31,33341
1040072-9,SwT Software Team Oy,47410,"Tietokoneiden, niiden oheislaitteiden ja ohjelmistojen vähittäiskauppa",2007-12-31,33580
1040845-6,Hervannan Kaivin Oy,43120,Rakennuspaikan valmistelutyöt,2007-12-31,33720
1041464-5,Klasuma Oy,73112,Suora- ja ulkomainonta,2011-07-01,39100
1041466-1,Tarjake-Tampere Oy,69201,Kirjanpito- ja tilinpäätöspalvelu,2007-12-31,33580
1041549-6,Vexkaluste Oy,47591,Huonekalujen vähittäiskauppa,2007-12-31,33540
1041890-2,Oy Feenix Ltd Transport,49410,Tieliikenteen tavarankuljetus,2007-12-31,33720
1041899-6,Rakennusinsinööritoimisto Kolkka Oy,71123,Rakennetekninen palvelu,2007-12-31,33720
1042589-7,CMT Partners Ltd Oy,47719,Vaatteiden yleisvähittäiskauppa,2007-12-31,33101
1043213-0,Eurolevel Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2012-01-01,33240
1043463-8,Jemerest Oy,56101,Ravintolat,2007-12-31,33560
1044089-4,Karin Workshop Oy,73111,Mainostoimistot,2007-12-31,33100
1044138-7,AC Kiinteistöt Oy,45112,Henkilöautojen ja kevyiden moottoriajoneuvojen vähittäiskauppa,2007-12-31,33400
1044472-1,Asunto Oy Tampereen Venekatu 11,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33410
1044507-0,Asunto Oy Tampereen Rinnekatu 25 A ja B,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33250
1044558-0,Asunto Oy Tampereen Piennarkatu 30,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33500
1044575-9,"As. Oy Hallilan Kotilinna, Tampere",68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33820
1044664-7,Innolink Group Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33100
1045151-8,Korvanto Oy,15120,"Matka-, käsi- ym. laukkujen, satuloiden ja valjaiden valmistus",2007-12-31,33500
1045325-7,Kiinteistö Oy Postikadun pysäköintitalo,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33210
1045328-1,Pirkanmaan Ekopuu avoin yhtiö,46732,Puutavaratuotetukkukauppa,2007-12-31,33540
1045514-8,A-Terveys Oy,68201,Asuntojen vuokraus,2014-03-27,33230
1045665-0,Tampereen Pihaportti Oy,47763,Puutarha-alan vähittäiskauppa,2007-12-31,33531
1045686-1,Aaltonen Jukka ja Rauni Oy,71126,Muu rakennustekninen palvelu,2007-12-31,33820
1045706-3,Valdepex Oy,66190,Muu rahoitusta palveleva toiminta (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,
1045909-3,OffiStore Oy,47799,Muiden käytettyjen tavaroiden vähittäiskauppa,2007-12-31,33800
1046076-4,Suomen Taikaruusu Oy,47761,Kukkien vähittäiskauppa,2007-12-31,33560
1046280-7,Pluscom taloushallinto Oy,69201,Kirjanpito- ja tilinpäätöspalvelu,2007-12-31,33540
1046528-2,Vim-Ilma Oy,71124,LVI-tekninen suunnittelu,2007-12-31,33610
1047124-4,Kauneushoitola Paklaamo avoin yhtiö,96022,Kauneudenhoitopalvelut,2016-09-08,33310
1047131-6,Lihakipparit Oy,46320,Lihan ja lihatuotteiden tukkukauppa,2007-12-31,33200
1047971-3,Asunto Oy Tampereen Järvensivuntie 57,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33530
1048261-3,Asunto Oy Ylöjärven Pajulahdentie 1,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33420
1048393-1,Asunto Oy Tampereen Länsirinteenkatu 2,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33400
1048477-4,Asfaltti Taskinen Oy,42110,Teiden ja moottoriteiden rakentaminen,2007-12-31,33720
1048619-8,Saumasaneeraus T & H Oy,77320,Rakennuskoneiden ja -laitteiden vuokraus ja leasing,2007-12-31,33400
1048637-4,Tai - Ai Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33400
1048708-6,ÖÖ-Evolving Office Oy,62030,Tietojenkäsittelyn ja laitteistojen käyttö- ja hallintapalvelut,2007-12-31,33400
1049160-8,Bestprint Oy,73111,Mainostoimistot,2014-09-09,
1049867-4,Suunnittelu-Aitta Oy,71110,Arkkitehtipalvelut,2007-12-31,33680
1050028-7,Asunto Oy Tampereen Satokarike,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33720
1051152-5,Misama Oy,80100,Yksityiset turvallisuuspalvelut,2007-12-31,33400
1051324-8,Tiina Laukkonen Oy,56101,Ravintolat,2007-12-31,33230
1051372-3,Figlia Oy,47789,Muiden uusien tavaroiden vähittäiskauppa,2007-12-31,33300
1051667-6,Vaajakosken Autokoulu Oy,85530,Kuljettajakoulutus,2007-12-31,33710
1052183-8,Kipiliinit Ky,15200,Jalkineiden valmistus,2007-12-31,33210
1052195-0,Arttelipuu Oy,31020,Keittiökalusteiden valmistus,2007-12-31,33960
1052349-7,Uniglass Engineering Oy,28210,"Teollisuusuunien, lämmitysjärjestelmien ja tulipesäpolttimien valmistus",2007-12-31,33731
1052410-7,Tripharma Oy,72191,Lääketieteellinen tutkimus ja kehittäminen,2007-12-31,33500
1052512-6,Tietojukka Oy,77110,Autojen ja kevyiden moottoriajoneuvojen vuokraus ja leasing,2017-04-24,33100
1052566-0,Maanrakennus Eero From Oy,43120,Rakennuspaikan valmistelutyöt,2007-12-31,33820
1052790-6,Kiinteistö Oy Tampereen Taninkatu 4,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,38201
1052898-4,Tampere-Viipurin Ilves-Kissat r.y.,93120,Urheiluseurojen toiminta,2007-12-31,33900
1053450-8,Osakeyhtiö Lapinniemi XIV,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1053451-6,As Oy Tampereen Kaviokulma,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33580
1053452-4,Asianajotoimisto Tammer-Juristit Oy,69101,Asianajotoimistot,2011-03-17,33200
1053575-4,Ekman arkkitehdit Oy,71110,Arkkitehtipalvelut,2007-12-31,33200
1053602-8,Kiinteistö Oy Muuramen Kalaranta,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33820
1053625-5,Suomen Kauppa-agentit Oy,46189,Muualla luokittelematon erikoistunut agentuuritoiminta,2008-01-01,33180
1054091-6,Woodmill Oy,58110,Kirjojen kustantaminen,2007-12-31,33400
1054183-9,Tampereen Maalaus ja Rakennustekniikka Oy,43341,Maalaus,2007-12-31,33500
1054242-8,Kilt Oy,25110,Metallirakenteiden ja niiden osien valmistus,2007-12-31,33720
1054525-8,Jarfix Oy,73112,Suora- ja ulkomainonta,2007-12-31,33580
1054594-4,Scandinavian Colloids Oy,72192,Muu luonnontieteellinen tutkimus ja kehittäminen,2007-12-31,33720
1054614-6,Mediasignal Communications Oy,61200,Langattoman verkon hallinta ja palvelut,2007-12-31,33100
1054681-6,Kiinteistö Oy Vilmars,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1054730-9,Kiinteistö Oy Sammon valtatie 98,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33731
1054783-5,Sagittar Guard Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33100
1054932-0,KKF-Saneeraus Oy,68310,Kiinteistönvälitys,2017-01-01,33500
1054985-7,Onmonex Oy,47113,"Valintamyymälät (yli 100, alle 400 m2)",2007-12-31,33820
1055003-0,Elonkorjuu Oy,33123,Metallintyöstökoneiden ja muiden konetyökalujen korjaus ja huolto,2007-12-31,33410
1055096-2,Ranita Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2007-12-31,33730
1055207-9,Mediviisari Oy,86220,"Lääkäriasemat, yksityislääkärit ja vastaavat erikoislääkäripalvelut",2007-12-31,33710
1055277-3,Bo-Rik Company Oy,93130,Kuntokeskukset,2011-08-01,33200
1055581-9,Soi-Likki Oy,88999,Muut muualla luokittelemattomat sosiaalihuollon avopalvelut,2007-12-31,33210
1055582-7,Tamhangaari Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33400
1055678-2,JPK-Kaiverrus Oy,25990,Muiden metallituotteiden valmistus,2007-12-31,33820
1055719-5,Kiinteistö Oy Tampereen Rasulan Mestari,68202,Asuntojen ja asuinkiinteistöjen hallinta,2018-04-17,90401
1055802-4,HK-Nostot Oy,52299,Muu kuljetusvälitys,2007-12-31,33200
1055972-1,T Lind Ky,30120,Huvi- ja urheiluveneiden rakentaminen,2007-12-31,33580
1056154-9,Asunto Oy Tampereen Pellava,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33540
1056155-7,Asunto Oy Tampereen Pellavantorni,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33800
1056157-3,Asunto Oy Tampereen Johannes,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33210
1056174-1,Polmo Oy,71127,Kone- ja prosessisuunnittelu,2013-10-01,33240
1056185-6,Lanopa Oy,47113,"Valintamyymälät (yli 100, alle 400 m2)",2007-12-31,33560
1056460-0,Asunto Oy Tampereen Pajunlehvä,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
1056477-4,Paldon Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2011-11-01,33610
1056483-8,Purple Moon Oy,46499,Muu kotitaloustavaroiden tukkukauppa,2007-12-31,33210
1056576-9,MSc Traction Oy,71127,Kone- ja prosessisuunnittelu,2007-12-31,33560
1056696-4,RR-Yacht Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33800
1056778-0,Kiinteistö Oy Musko IV,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
1056808-9,Asunto Oy Tampereen Takahuhdin Pappila,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
1056823-0,Asunto Oy Tampereen Vehkakatu 4,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33580
1056880-4,Kiinteistö Oy Tampereen Puuhapaja,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33580
1056991-1,Q-Partners Oy,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2007-12-31,33710
1057006-6,Balance point method Oy,85599,Muut koulutusta antavat yksiköt,2018-07-06,33410
1057156-0,As Oy Tampereen Kirsikatu 5 B,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
1057157-9,As Oy Tampereen Kirsikatu 5 A,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
1057158-7,As Oy Tampereen Kaukajärven Joentörmä,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33710
1057160-8,Oy Loxodonta Ltd,47911,"Kirjojen, musiikki- ja videotallenteiden postimyynti ja verkkokauppa",2007-12-31,33560
1057163-2,Kiinteistö Oy Tampereen Viola,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1057166-7,Tampereen Penli Oy,46462,Laboratorio- ja sairaanhoitovälineiden tukkukauppa,2007-12-31,33900
1057221-3,Mekos Oy,25620,Metallien työstö,2007-12-31,33330
1057300-5,Osuuskunta Viestintä OK,70210,Suhdetoiminta ja viestintä,2007-12-31,33210
1057305-6,Visionice Oy,73111,Mainostoimistot,2007-12-31,33900
1057614-2,Sammon Kiinteistöpalvelut Oy,68320,Kiinteistöjen isännöinti,2007-12-31,33540
1057830-8,Asunto-osakeyhtiö Tampereen Varalankatu 22,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33240
1057833-2,As Oy Lempäälän Rantakeitaan Helmi,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33800
1057967-7,Oracab Oy,49320,Taksiliikenne,2007-12-31,33700
1058025-6,Sanoma Manu Oy,53200,"Muu posti-, jakelu- ja kuriiritoiminta",2007-12-31,33201
1058117-9,Badac Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33101
1058168-9,Kiinteistöosakeyhtiö Kolin Riviloma Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2012-11-05,33250
1058393-2,Quality Foods Oy Scandinavia,46390,"Elintarvikkeiden, juomien ja tupakan yleistukkukauppa",2007-12-31,33580
1058478-3,Pentti Vähäkuopus Oy,47990,Muu vähittäiskauppa muualla kuin myymälöissä,2008-07-09,33540
1058524-1,Osakeyhtiö Lapinniemi XVI,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1058544-4,Kiinteistö Oy Polunmäenkatu 44,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33720
1058978-7,JM-Katos Oy,43999,Muu muualla luokittelematon erikoistunut rakennustoiminta,2007-12-31,33101
1059008-3,Asunto Oy Tampereen Vihilahdenpiha,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
1059019-8,Osakeyhtiö Lapinniemi XV,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1059020-0,TKM-Myynti Ky,46732,Puutavaratuotetukkukauppa,2007-12-31,33100
1059027-8,Emali Invest Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33100
1059029-4,Lastera Oy,25620,Metallien työstö,2007-12-31,33710
1059036-6,Tampereen Habiter Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33500
1059054-2,Freudenberg Filtration Technologies Finland Oy,46699,Muualla luokittelemattomien koneiden ja laitteiden tukkukauppa,2011-09-07,33100
1059087-6,Eduix Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,33200
1059225-7,Kiinteistö Oy Hallilan Männikkö,68202,Asuntojen ja asuinkiinteistöjen hallinta,2018-02-14,33200
1059492-2,Extra Large Music Timo Isomäki Oy,74901,Ohjelmatoimistot ja manageripalvelut,2007-12-31,33540
1059527-1,IWG Instituutti Oy,85593,Kielikoulut ja -opistot,2007-12-31,33230
1059597-6,Linorak Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33800
1059604-7,CRT Oy Clean Room Tech,46909,Muualla luokittelematon tukkukauppa,2007-12-31,33410
1059605-5,Kiinteistö Oy Ylläs-Tiura 1,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33200
1059613-5,Kiinteistö Oy Ylläs-Tiura 2,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33200
1059651-4,Kiinteistö Oy Ylläs-Tiura 3,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33200
1059653-0,Kiinteistö Oy Ylläs-Tiura 4,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33200
1059961-9,Tampere Areena Oy,77210,Vapaa-ajan ja urheiluvälineiden vuokraus ja leasing,2007-12-31,33820
1060155-5,Sensor Software Consulting SSC Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,33100
1062572-5,Merluzzo Oy,56102,Kahvila-ravintolat,2017-10-17,33450
1062625-0,Polunsivu Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33820
1062627-7,Tampereen Asunto Oy Ahjolankatu 4,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33100
1063307-1,J.A.I. Palvelu Avoin Yhtiö,81299,Muualla luokittelemattomat siivouspalvelut,2013-03-31,33210
1063866-5,Asunto Oy Tampereen Siilinrinne,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33400
1063889-2,Asunto Oy Tampereen Sepänkatu 2,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33210
1064182-1,Urheilu-Sampo Oy,79900,"Varauspalvelut, matkaoppaiden palvelut ym.",2007-12-31,33680
1064238-1,Tampereen Salibandyerotuomarikerho ry,94999,Muualla luokittelemattomat muut järjestöt,2007-12-31,33520
1064733-4,UPM Raflatac Oy,17120,"Paperin, kartongin ja pahvin valmistus",2007-12-31,33101
1064859-9,Fantom Studio Oy,59200,Äänitysstudiot; äänitteiden ja musiikin kustantaminen,2007-12-31,34130
1064864-4,Tilintarkastus Lamberg Oy,69202,Tilintarkastuspalvelu,2007-12-31,33200
1065107-7,TLC-Data OY,62020,Atk-laitteisto- ja ohjelmistokonsultointi,2007-12-31,33210
1065257-1,Oy Kasvun Avain Ltd,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33820
1065272-3,Oy Nokia Water Ltd,11070,Virvoitusjuomien valmistus; kivennäisvesien ja muiden pullotettujen vesien tuotanto,2007-12-31,33900
1065276-6,Oy Trundle Ltd,46421,Vaatteiden tukkukauppa,2007-12-31,33720
1065399-6,Albero Oy,31090,Muiden huonekalujen valmistus,2007-12-31,33900
1065777-8,Sottiisi Fun Club ry,94999,Muualla luokittelemattomat muut järjestöt,2007-12-31,33580
1065842-0,JKA-Halli Oy,93120,Urheiluseurojen toiminta,2007-12-31,33560
1066067-8,Kuljetusliike J Leino Oy,49410,Tieliikenteen tavarankuljetus,2007-12-31,33230
1066183-0,Matinlahden Toimitilat Oy,41200,Asuin- ja muiden rakennusten rakentaminen,2007-12-31,33870
1066205-9,TRAXX-Sportproduct LTD Oy,46189,Muualla luokittelematon erikoistunut agentuuritoiminta,2011-01-27,33530
1066614-8,Ilmapuolustuksen Lentotekniset Ilty:n Tampereen osasto ry,94200,Ammattiyhdistysten toiminta,2007-12-31,33820
1066733-5,Patulus Oy,25730,Työkalujen valmistus,2007-12-31,33330
1066834-6,Asunto Oy Tampereen Järvi-Sarvis,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33720
1067208-9,Stater Invest Oy,66300,Omaisuudenhoitotoiminta,2023-10-17,33230
1067417-2,Kuljetus Pasi Kujala Oy,49410,Tieliikenteen tavarankuljetus,2007-12-31,33900
1067555-4,NetTili Oy,70220,Muu liikkeenjohdon konsultointi,2007-12-31,33200
1067715-4,Asunto Oy Viinikan Rantaraitti Tampere,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33101
1068660-8,J-Jalmari Oy,56102,Kahvila-ravintolat,2007-12-31,33800
1068806-4,Kiinteistö Oy Hämeenpuiston Autohalli,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33180
1068809-9,Asunto Oy Tampereen Lukonmäen Koivu,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33200
1068816-0,Sijoitusyhtiö Jenna & Juliet Oy,64990,Muualla luokittelemattomat rahoituspalvelut (pl. vakuutus- ja eläkevakuutustoiminta),2012-12-11,33800
1068869-7,Tunkua Oy,22210,"Muovilevyjen, -kalvojen, -putkien ja -profiilien valmistus",2007-12-31,33720
1069132-7,Esorex Oy,85530,Kuljettajakoulutus,2007-12-31,33200
1069388-3,Suomen Rahahuolto Oy,46692,Teollisuudessa käytettävien muiden koneiden tukkukauppa,2007-12-31,33200
1069431-7,SS-Hitsaus Ky,25110,Metallirakenteiden ja niiden osien valmistus,2007-12-31,37560
1069448-0,Entteri Professional Software Oy,62010,Ohjelmistojen suunnittelu ja valmistus,2007-12-31,33720
1069972-4,Mansen Hammas Oy,32502,"Hammasproteesien, keinohampaiden ym. valmistus",2007-12-31,33100
1070064-1,Hakeva Oy,52299,Muu kuljetusvälitys,2007-12-31,33250
1070392-2,Laivaosakeyhtiö Intti,77210,Vapaa-ajan ja urheiluvälineiden vuokraus ja leasing,2007-12-31,33100
1070607-4,Kari ja Jaana Alasentie Oy,47113,"Valintamyymälät (yli 100, alle 400 m2)",2014-08-01,33900
1070677-9,TJB-Yhtiöt Oy,82110,Yhdistetyt toimistopalvelut,2021-05-03,33900
1070877-4,As Oy Tampereen Neilikkarinne,68202,Asuntojen ja asuinkiinteistöjen hallinta,2007-12-31,33720
1070879-0,Tivu Oy,68209,Muiden kiinteistöjen vuokraus ja hallinta,2007-12-31,33820
1070967-0,Linkosuon Leipomo Oy,10720,Näkkileivän ja keksien valmistus; säilyvien leivonnaisten ja kakkujen valmistus,2024-02-23,33101
1070990-2,Ravintola Taco House Oy,56101,Ravintolat,2007-12-31,33900
1071002-2,Oy Festmakers Finland LTD,74901,Ohjelmatoimistot ja manageripalvelut,2007-12-31,33560
1071026-8,Ravintola Santamäki Turku Oy,56101,Ravintolat,2007-12-31,33200
